"638","「營養午餐」禁基改食品遭美點名應開放 TVBS新聞網","https://news.tvbs.com.tw/life/717714","「營養午餐」禁基改食品遭美點名應開放 TVBS新聞網"
"639","美國基因改造食品標示規範發展探討 以二 一六年聯邦 ... - 月旦知識庫","http://lawdata.com.tw/tw/doi/?doi=10.3966/102559312017110270010","美國基因改造食品標示規範發展探討 以二 一六年聯邦 ... - 月旦知識庫"
"640","[PDF]
台灣消費者對基因改造食品的反應 - 中央研究院電子報","http://newsletter.sinica.edu.tw/file/file/12/1274.pdf","[PDF]
台灣消費者對基因改造食品的反應 - 中央研究院電子報"
"641","基因改造食品安全嗎？ | PNN 公視新聞議題中心","https://pnn.pts.org.tw/main/2012/04/16/%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E5%97%8E%EF%BC%9F/","基因改造食品安全嗎？ | PNN 公視新聞議題中心"
"642","花縣加強稽查基改食品強制標示- 花蓮縣衛生局","http://www.hlshb.gov.tw/files/14-1006-73427,r27-1.php","花縣加強稽查基改食品強制標示- 花蓮縣衛生局"
"643","基改食品的網路傳言 - 作物永續發展協會","http://www.croplifetaiwan.org/cropBiotech/rumors-about-gmo.php","基改食品的網路傳言 - 作物永續發展協會"
"644","基因改造食品檢驗分析服務檢測優惠中- Superlab 台美檢驗科技有限公司","https://www.superlab.com.tw/s198/","基因改造食品檢驗分析服務檢測優惠中- Superlab 台美檢驗科技有限公司"
"645","食品藥物管理署基因改造食品查驗管理措施- 衛生福利部全球網站中文版","https://www.mohw.gov.tw/cp-2626-19258-1.html","食品藥物管理署基因改造食品查驗管理措施- 衛生福利部全球網站中文版"
"646","基改食品安不安全？ 食藥署為民眾把關| 生活| NOWnews今日新聞","https://www.nownews.com/news/20170712/2588069","基改食品安不安全？ 食藥署為民眾把關| 生活| NOWnews今日新聞"
"647","破解謠言：基改食品有毒？！ | CNEWS匯流新聞網","https://cnews.com.tw/%E5%9C%96%E7%A0%B4%E8%A7%A3%E8%AC%A0%E8%A8%80%EF%BC%9A%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E6%9C%89%E6%AF%92%EF%BC%9F%EF%BC%81/","破解謠言：基改食品有毒？！ | CNEWS匯流新聞網"
"648","網傳包裝條碼「8」開頭是基改食品？食藥署闢謠| 生活| 三立新聞網SETN ...","http://www.setn.com/News.aspx?NewsID=227415","網傳包裝條碼「8」開頭是基改食品？食藥署闢謠| 生活| 三立新聞網SETN ..."
"649","狂賀！亞洲大學食安中心再度通過基因改造黃豆國際方法檢驗認證- Asia ...","http://als.asia.edu.tw/files/14-1009-46593,r331-1.php?Lang=zh-tw","狂賀！亞洲大學食安中心再度通過基因改造黃豆國際方法檢驗認證- Asia ..."
"650","日本研擬擴大基改食品標示法規範圍| GMO FILE","https://nogmolunch.wordpress.com/2017/03/10/%E6%97%A5%E6%9C%AC%E7%A0%94%E6%93%AC%E6%93%B4%E5%A4%A7%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E6%A8%99%E7%A4%BA%E6%B3%95%E8%A6%8F%E7%AF%84%E5%9C%8D/","日本研擬擴大基改食品標示法規範圍| GMO FILE"
"651","條碼8開頭、甜玉米、紫地瓜全是基改？食藥署闢謠：錯！若是基改食品會 ...","http://www.storm.mg/lifestyle/402202","條碼8開頭、甜玉米、紫地瓜全是基改？食藥署闢謠：錯！若是基改食品會 ..."
"652","牛番茄、甜玉米和紫地瓜都是基因改造不能吃？謠言亂攻擊請問還有什麼 ...","http://www.rumtoast.com/4924/%E7%89%9B%E7%95%AA%E8%8C%84%E3%80%81%E7%94%9C%E7%8E%89%E7%B1%B3%E5%92%8C%E7%B4%AB%E5%9C%B0%E7%93%9C%E9%83%BD%E6%98%AF-%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0-%E4%B8%8D%E8%83%BD%E5%90%83%EF%BC%9F%E8%AC%A0","牛番茄、甜玉米和紫地瓜都是基因改造不能吃？謠言亂攻擊請問還有什麼 ..."
"653","科技農報Science Applied To Farm: 選擇基改食物之前，應該知道的3件事","https://gyowadeimia.blogspot.com/2018/01/3.html","科技農報Science Applied To Farm: 選擇基改食物之前，應該知道的3件事"
"654","基因改造食品帶來成就還是破壞？ | 自然| 大紀元","http://www.epochtimes.com/b5/13/5/8/n3865593.htm","基因改造食品帶來成就還是破壞？ | 自然| 大紀元"
"655","破除基改食品迷思信者恆信","http://cms.altruistictech.org/documents/1488388808.html","破除基改食品迷思信者恆信"
"656","【假食安】可怕的訊息終於宣佈：美國正式宣布了？根本基因改造食物假 ...","https://www.mygopen.com/2017/05/blog-post_17.html","【假食安】可怕的訊息終於宣佈：美國正式宣布了？根本基因改造食物假 ..."
"657","【假食安】可怕的訊息終於宣佈：美國正式宣布了？根本基因改造食物假 ...","https://www.mygopen.com/2017/05/blog-post_17.html","【假食安】可怕的訊息終於宣佈：美國正式宣布了？根本基因改造食物假 ..."
"658","一顆黃豆揭開基改食品恐怖真相- 搜尋結果- 今周刊","https://www.businesstoday.com.tw/search-content?q=%E4%B8%80%E9%A1%86%E9%BB%83%E8%B1%86%20%E6%8F%AD%E9%96%8B%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E6%81%90%E6%80%96%E7%9C%9F%E7%9B%B8","一顆黃豆揭開基改食品恐怖真相- 搜尋結果- 今周刊"
"659","「基改」改什麼？ | 土地與生態| 有機智慧| 天天里仁每一天更安心的選擇","https://www.leezen.com.tw/article_organic.php?id=382","「基改」改什麼？ | 土地與生態| 有機智慧| 天天里仁每一天更安心的選擇"
"660","[PDF]
基改食品標示中的符號與隱喻","https://scitechvista.nat.gov.tw/goto/a6e3bfafa81076950218eebb7554406ee7600bb0748843ad9e2f01c723251a85.htm","[PDF]
基改食品標示中的符號與隱喻"
"661","非基改校園午餐行動系列報導期末報告| weReport 調查報導公眾委製平台","http://we-report.org/report/10008","非基改校園午餐行動系列報導期末報告| weReport 調查報導公眾委製平台"
"662","條碼'8'開頭是基改食品還有毒? 食藥署闢謠了- 華視新聞網","http://news.cts.com.tw/cts/life/201802/201802261915055.html","條碼'8'開頭是基改食品還有毒? 食藥署闢謠了- 華視新聞網"
"663","有機農業全球資訊網-- 台灣基改食品標示新制說明20160803","http://info.organic.org.tw/supergood/front/bin/ptdetail.phtml?Part=20160803","有機農業全球資訊網-- 台灣基改食品標示新制說明20160803"
"664","基改食品原料須經安全評估- Yahoo奇摩新聞","https://tw.news.yahoo.com/%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E5%8E%9F%E6%96%99-%E9%A0%88%E7%B6%93%E5%AE%89%E5%85%A8%E8%A9%95%E4%BC%B0-160000120.html","基改食品原料須經安全評估- Yahoo奇摩新聞"
"665","科學的造化是福還是禍?一起認識基改食品的風險，揭開基改食品的秘密 ...","https://www.wetalk.tw/thread-32852-1-1.html","科學的造化是福還是禍?一起認識基改食品的風險，揭開基改食品的秘密 ..."
"666","台反基改遭美列「貿易障礙」 民團遊行籲政府堅守立場| 焦點事件","http://www.eventsinfocus.org/news/1785","台反基改遭美列「貿易障礙」 民團遊行籲政府堅守立場| 焦點事件"
"667","博客來-人造恐慌：擊破謠言和謬誤，告訴你真實的「基改食品」與「有機 ...","http://www.books.com.tw/products/0010739312","博客來-人造恐慌：擊破謠言和謬誤，告訴你真實的「基改食品」與「有機 ..."
"668","[PDF]
投稿類別:生物類篇名: 基因改造食品：植物篇作者: 王乙安。員林高中 ...","http://www.shs.edu.tw/works/essay/2013/10/2013101715041465.pdf","[PDF]
投稿類別:生物類篇名: 基因改造食品：植物篇作者: 王乙安。員林高中 ..."
"669","基因改造食品是飲鴆止渴還是終極解藥？","http://www.taiwanngo.tw/m/405-1000-30534,c1.php","基因改造食品是飲鴆止渴還是終極解藥？"
"670","基改食品究竟安全嗎？ | GeneOnline News","http://geneonline.news/index.php/2016/06/01/genetically-engineered-crops/","基改食品究竟安全嗎？ | GeneOnline News"
"671","[PDF]
基因改造食品管理與檢驗訓練班簡章 - 食品工業發展研究所","http://train.firdi.org.tw/tsci/Doc/106B202.pdf","[PDF]
基因改造食品管理與檢驗訓練班簡章 - 食品工業發展研究所"
"672","比爾蓋茲：基因改造食品安全無害，對反對聲音非常失望- 明日科學","https://tomorrowsci.com/science/%E6%AF%94%E7%88%BE%E8%93%8B%E8%8C%B2%EF%BC%9A%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E7%84%A1%E5%AE%B3%EF%BC%8C%E5%B0%8D%E5%8F%8D%E5%B0%8D%E8%81%B2%E9%9F%B3%E9%9D%9E/","比爾蓋茲：基因改造食品安全無害，對反對聲音非常失望- 明日科學"
"673","迷霧中的基改食品審核資訊– 新公民議會","http://newcongress.tw/?p=9966","迷霧中的基改食品審核資訊– 新公民議會"
"674","餐廳標示基改原料資訊透明更安心(食品安全資訊網-食品廣播站) - 行政院","https://www.ey.gov.tw/ofs/News_Content.aspx?n=BC949AD21F235EC7&sms=4326217BEFADD6FB&s=426855188B72D9EC","餐廳標示基改原料資訊透明更安心(食品安全資訊網-食品廣播站) - 行政院"
"675","什麼是基因改造食品? 基改食品檢驗方式與國內法規@ 微杏基因生醫 ...","http://vaccigen2014.pixnet.net/blog/post/140443908-%E9%97%9C%E6%96%BC%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E9%A3%9F%E5%93%81%E8%88%87%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E7%9A%84%E6%AA%A2%E9%A9%97","什麼是基因改造食品? 基改食品檢驗方式與國內法規@ 微杏基因生醫 ..."
"676","稽查食品製售業基改與非基改食品原料來源 - 高雄市政府衛生局","http://khd.kcg.gov.tw/Main.aspx?sn=398&mt=14&gs=20082","稽查食品製售業基改與非基改食品原料來源 - 高雄市政府衛生局"
"677","[PDF]
基改食品的安全 - 國內學術電子期刊系統","http://ejournal.stpi.narl.org.tw/sd/download?source=10407/10407-03.pdf&vlId=6BEE0415-A6BE-4713-8967-08EAA6C64AAF&nd=0&ds=0","[PDF]
基改食品的安全 - 國內學術電子期刊系統"
"678","除了黃豆、玉米，台灣還有進口哪些「基改作物」？一次搞清楚！(基因改造 ...","https://health.businessweekly.com.tw/AArticle.aspx?id=ARTL000062330","除了黃豆、玉米，台灣還有進口哪些「基改作物」？一次搞清楚！(基因改造 ..."
"679","吃基改食品傷身？ | 科學的養生保健","https://professorlin.com/2016/11/23/%E5%90%83%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E5%82%B7%E8%BA%AB%EF%BC%9F/","吃基改食品傷身？ | 科學的養生保健"
"680","基改食物大解密！採買非基改食品5大指南|早安健康","https://www.everydayhealth.com.tw/article/10562","基改食物大解密！採買非基改食品5大指南|早安健康"
"681","基改，反什麼？5個基因改造的農業迷思｜環境｜環境｜2016-11-13｜泛 ...","https://www.cw.com.tw/article/article.action?id=5079394","基改，反什麼？5個基因改造的農業迷思｜環境｜環境｜2016-11-13｜泛 ..."
"682","常見「十大基改食物」暗藏健康隱憂！「餅乾、泡麵、嬰兒麥粉」全 - 每日健康","https://healthylives.tw/article/Z5A5X2ccQLQ.html","常見「十大基改食物」暗藏健康隱憂！「餅乾、泡麵、嬰兒麥粉」全 - 每日健康"
"683","餐桌上的正義：每一口基改食物都是倫理選擇- 黃嘉琳- 新使者雜誌The ...","http://newmsgr.pct.org.tw/Magazine.aspx?strTID=1&strISID=152&strMAGID=M2016022303949","餐桌上的正義：每一口基改食物都是倫理選擇- 黃嘉琳- 新使者雜誌The ..."
"684","基因改造食品大舉入侵生活影響的不只健康，還有生態、倫理與宗教危機 ...","https://news.readmoo.com/2015/02/10/genetic-science/","基因改造食品大舉入侵生活影響的不只健康，還有生態、倫理與宗教危機 ..."
"685","基改食品標示美國行台灣不行？ | 想想論壇","http://www.thinkingtaiwan.com/content/5376","基改食品標示美國行台灣不行？ | 想想論壇"
"686","美政府表態大陸基因改造食品安全再成焦點| 基因改造| 基改| 除草劑 ...","http://www.epochtimes.com.tw/n176166/%E7%BE%8E%E6%94%BF%E5%BA%9C%E8%A1%A8%E6%85%8B-%E5%A4%A7%E9%99%B8%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E5%86%8D%E6%88%90%E7%84%A6%E9%BB%9E.html","美政府表態大陸基因改造食品安全再成焦點| 基因改造| 基改| 除草劑 ..."
"687","基改食物潛藏風險您不可不知| 專題報導| 養生保健| 華人健康網","https://www.top1health.com/Article/25427","基改食物潛藏風險您不可不知| 專題報導| 養生保健| 華人健康網"
"688","基改食品知多少？ 作者：臺大醫學院毒理學研究所副教授/毒物學學會 ...","http://epaper.ntuh.gov.tw/health/201412/special_1_1.html","基改食品知多少？ 作者：臺大醫學院毒理學研究所副教授/毒物學學會 ..."
"689","[PDF]
基改食品標示制度對經濟及產業之影響評估 - 生物科技產業研究中心","http://www.biotaiwan.org.tw/download/aboutchief2/104/3.%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81%E6%A8%99%E7%A4%BA%E5%88%B6%E5%BA%A6%E5%B0%8D%E7%B6%93%E6%BF%9F%E5%8F%8A%E7%94%A2%E6%A5%AD%E4%B9%8B%E5%BD%B1%E9%9F%BF%E8%A9%95%E4%BC%B0.pdf","[PDF]
基改食品標示制度對經濟及產業之影響評估 - 生物科技產業研究中心"
"690","【財經專欄：農業診斷】農業GMO基改食品| 民報Taiwan People News","http://www.peoplenews.tw/news/6aa0d72c-835e-4b71-ac68-758b15b773b6","【財經專欄：農業診斷】農業GMO基改食品| 民報Taiwan People News"
"691","別輕易吃下基改食物| 綠色和平－臺灣網站 - Greenpeace USA","http://www.greenpeace.org/taiwan/zh/news/stories/food-agriculture/2013/no-trust-GE-food/","別輕易吃下基改食物| 綠色和平－臺灣網站 - Greenpeace USA"
"692","數字真偽？還傻傻相信條碼「8」是基改食品– 媽媽經｜專屬於媽媽的網站","https://mamaclub.com/learn/%E6%95%B8%E5%AD%97%E7%9C%9F%E5%81%BD%EF%BC%9F%E9%82%84%E5%82%BB%E5%82%BB%E7%9B%B8%E4%BF%A1%E6%A2%9D%E7%A2%BC%E3%80%8C8%E3%80%8D%E6%98%AF%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81/","數字真偽？還傻傻相信條碼「8」是基改食品– 媽媽經｜專屬於媽媽的網站"
"693","條碼8開頭是基改食品食藥署：謠言| 生活| 重點新聞| 中央社CNA","http://www.cna.com.tw/news/firstnews/201605010171-1.aspx","條碼8開頭是基改食品食藥署：謠言| 生活| 重點新聞| 中央社CNA"
"694","基因改造食物利與弊| - 淨毒五郎生活百科","https://media.chef-clean.com/660/science-14","基因改造食物利與弊| - 淨毒五郎生活百科"
"695","基改食品的疑慮｜天然食材基改篇2 | 健談havemary.com－用健康漫畫 ...","http://www.havemary.com/article.php?id=3633","基改食品的疑慮｜天然食材基改篇2 | 健談havemary.com－用健康漫畫 ..."
"696","我們為何需要基改糧食? - 出版品- 工研院中文版 - 工業技術研究院","https://www.itri.org.tw/chi/Content/Publications/contents.aspx?&SiteID=1&MmmID=2000&MSid=621022615710646557","我們為何需要基改糧食? - 出版品- 工研院中文版 - 工業技術研究院"
"697","台灣主婦聯盟生活消費合作社– OMG！基改食物揭密之旅","https://www.hucc-coop.tw/13713","台灣主婦聯盟生活消費合作社– OMG！基改食物揭密之旅"
"698","告訴你什麼能安心吃：避免基改食品風險的8個原則- 第三媒體","http://3media.tw/index.php/2015/12/08/cul-food/","告訴你什麼能安心吃：避免基改食品風險的8個原則- 第三媒體"
"699","基改世代: 基因改造的發展、爭議與規範 - 第 161 頁 - Google 圖書結果","https://books.google.com.tw/books?id=ufxJDwAAQBAJ&pg=PA161&lpg=PA161&dq=%E5%9F%BA%E6%94%B9%E9%A3%9F%E5%93%81&source=bl&ots=m6UZ7oexCD&sig=61FO6faLbHwDIcfZaSlzNKqJe-c&hl=zh-TW&sa=X&ved=0ahUKEwji2KSStuvZAhUMzLwKHapsAdA4WhDoAQg0MAI","基改世代: 基因改造的發展、爭議與規範 - 第 161 頁 - Google 圖書結果"
"700","隱藏版基改食品！ - 國際黃金時代團隊","https://www.golden-ages.org/2015/03/23/0923/","隱藏版基改食品！ - 國際黃金時代團隊"
"701","[PDF]
我國基因改造食品標示規定修正草案與TBT 協定之合致性","http://www.tradelaw.nccu.edu.tw/epaper/no176/4.pdf","[PDF]
我國基因改造食品標示規定修正草案與TBT 協定之合致性"
"702","[PDF]
基改食品之優點與爭議 - 中國文化大學保健營養學系","http://crffhn.pccu.edu.tw/bin/downloadfile.php?file=WVhSMFlXTm9MelF4TDNCMFlWOHhPVFE1TWw4ek9EQXlNekF4WHpVd05ESTBMbkJrWmc9PQ==&fname=NVorNjVwUzU2YU9mNVpPQjVMbUw1WVNxNmJ1ZTZJaUg1NGl0NksydzZLeWI1NzZwSUNnd05URXlLU0F1Y0dSbQ==","[PDF]
基改食品之優點與爭議 - 中國文化大學保健營養學系"
"703","政府把關高舉輕放基改食品的恐怖真相| 生活| 新頭殼Newtalk","https://newtalk.tw/news/view/2015-05-06/59813","政府把關高舉輕放基改食品的恐怖真相| 生活| 新頭殼Newtalk"
"704","「學校衛生法」第5條 - 教育部學校衛生資訊網","https://cpd.moe.gov.tw/article-info.php?id=293","「學校衛生法」第5條 - 教育部學校衛生資訊網"
"705","基改食物風險: 從未控制! | 10/10 HOPE 希望生活誌","https://www.1010hope.com/blog/%E5%9F%BA%E6%94%B9%E9%A3%9F%E7%89%A9%E9%A2%A8%E9%9A%AA-%E5%BE%9E%E6%9C%AA%E6%8E%A7%E5%88%B6/","基改食物風險: 從未控制! | 10/10 HOPE 希望生活誌"
"706","從黃豆談基因改造食物 - 琉璃光養生世界","http://www.lapislazuli.org/tw/index.php?p=20120803.html","從黃豆談基因改造食物 - 琉璃光養生世界"
